MReturnPolicy	MReturnPolicyLine	1.0
TableCreateColumns	CompiereSystemException	2.0
MAcctProcessor	MAcctProcessor	1.0
InventoryValue	DB	9.0
DiscountSchemaReSeq	SvrProcess	7.0
MWFActivity	Trx	8.0
FinStatement	Ini	1.0
WebUtil	X_W_Store	1.0
MInvoiceSchedule	PO	1.0
MRequest	X_R_RequestUpdate	3.0
CopyOrder	X_C_Order	2.0
MBankStatementLine	PO	10.0
X_C_ElementValue	PO	4.0
MTemplate	MTemplate	10.0
DocumentTypeVerify	MDocType	1.0
MPriceListVersion	X_M_PriceList_Version	13.0
SendMailText	MUser	5.0
MRequisitionLine	MProductPricing	15.0
FinStatement	X_AD_ClientInfo	1.0
InventoryValue	X_C_AcctSchema	3.0
MBOMProduct	PO	28.0
MMediaServer	PO	10.0
AcctDistribution	X_C_Period	2.0
ProjectSetType	X_C_Project	5.0
MRecurring	X_C_Recurring	42.0
MRequisition	X_M_RequisitionLine	10.0
OrderRePrice	MOrder	2.0
ExpenseAPInvoice	PO	8.0
WebDoc	td	20.0
InvoiceWriteOff	InvoiceWriteOff	6.0
X_R_Category	PO	4.0
MInvoiceLine	X_C_Tax	1.0
MProduct	Ctx	2.0
MCost	MProduct	1.0
MChatType	X_CM_ChatType	5.0
MAssetGroup	X_A_Asset_Group	10.0
X_R_RequestProcessor	PO	4.0
MPaySelectionCheck	X_C_PaySelection	11.0
X_AD_Language	PO	4.0
X_C_DunningRun	PO	4.0
WebLogin	X_C_Bank	2.0
MMovementConfirm	X_M_InventoryLine	4.0
TranslationHandler	DefaultHandler	4.0
WebInfo	Ctx	19.0
CalloutCashJournal	CalloutEngine	12.0
ColumnEncryption	FieldType	2.0
MUOMConversion	X_C_UOM	3.0
body	MultiPartElement	4.0
MInvoice	MBPartner	16.0
MBankAccount	X_C_Bank	1.0
MBPRelation	DB	2.0
DefaultHttpParams	HttpParams	4.0
WebDoc	input	1.0
MSchedulerPara	X_AD_Scheduler_Para	7.0
MSetup	MDocType	2.0
MElement	X_C_Element	4.0
InvoiceWriteOff	X_C_AllocationLine	2.0
ImportReportLine	ProcessInfoParameter	4.0
ProjectPhaseGenOrder	X_C_ProjectPhase	12.0
MOrder	MOrg	1.0
GridTab	MPrivateAccess	1.0
EntityTypeRegister	EntityTypeRegister	1.0
CalloutInventory	Ctx	2.0
MAccountLookup	Lookup	4.0
TrialBalance	MPeriod	1.0
MWFProcess	X_AD_WF_Node	1.0
MScheduler	MScheduler	10.0
RModel	RColumn	4.0
X_AD_Role_OrgAccess	PO	4.0
ImportReportLine	DBException	2.0
MPeriod	X_C_Calendar	2.0
MUOMConversion	PO	12.0
ImportDelete	SvrProcess	6.0
MChangeRequest	X_R_Request	2.0
WebUtil	hr	1.0
MHierarchy	PO	1.0
MSession	X_AD_Session	4.0
WebUtil	NamePair	2.0
MPeriod	X_C_Year	2.0
MLandedCostAllocation	X_C_InvoiceLine	1.0
X_M_LotCtlExclude	PO	4.0
MPayment	MDocType	4.0
MRequest	X_R_Status	13.0
DocWorkflowManager	X_AD_Workflow	4.0
MAttribute	MAttribute	1.0
PriceListCreate	MDiscountSchema	1.0
MWFActivity	MWFActivity	81.0
MGLCategory	X_GL_Category	11.0
GridTab	MRole	1.0
ProductCost	CLogger	2.0
RfQResponseRank	MRfQResponseLineQty	4.0
OFXBankStatementHandler	DefaultHandler	4.0
ImportInvoice	X_C_InvoiceLine	7.0
MMovementConfirm	MPeriod	1.0
DistributionRun	MOrderLine	4.0
InventoryCountCreate	PO	7.0
X_M_CostElement	PO	4.0
ProjectGenPO	X_C_ProjectLine	11.0
InventoryCountCreate	SvrProcess	8.0
MBOMProduct	MBOMProduct	6.0
CalloutOrder	MInOutLine	4.0
ImportOrder	X_I_Order	121.0
VolumeTest	MUser	5.0
TableCreateColumns	X_AD_Column	61.0
X_AD_User	PO	4.0
MigrateData	Compiere	1.0
KIndexRerun	MNewsItem	2.0
MBankAccount	PO	4.0
MProductPricing	UserPricingInterface	3.0
ConcreteElement	ElementAttributes	4.0
GridTable	Ctx	10.0
X_T_Replenish	PO	4.0
UIWindowVOFactory	UIWindowVOFT	4.0
InvoiceNGL	ProcessInfoParameter	8.0
AssetDelivery	MUserMail	2.0
MMediaDeploy	MMediaServer	3.0
MInOutConfirm	X_M_InventoryLine	1.0
MProductLocator	MLocator	1.0
X_AD_TreeNodeBP	PO	4.0
OrderRePrice	X_C_Order	2.0
WebEnv	CLogger	2.0
RequestUpdate	PO	4.0
MWFProcess	X_AD_WF_NodeNext	1.0
X_AD_Note	PO	4.0
OFXBankStatementHandler	InputSource	1.0
MBank	MLocation	3.0
WebEnv	X_AD_Client	2.0
MChat	Util	1.0
MCStage	X_CM_Template	1.0
BankStatementMatcher	MBankStatementMatcher	5.0
RfQCreate	X_C_RfQResponse	2.0
OrderOpen	ProcessInfoParameter	2.0
MRegistrationAttribute	CLogger	2.0
WebLogin	PO	4.0
MProduct	MCost	1.0
MJournalLine	DB	1.0
MSLAGoal	X_PA_SLA_Goal	12.0
GridWindow	GridField	4.0
MigrateData	MProductDownload	1.0
RequestUpdate	ProcessInfoParameter	15.0
MDunningRun	MDunningRunEntry	5.0
MTaxDeclarationLine	X_C_InvoiceTax	3.0
MWFNode	PO	28.0
MMovementConfirm	X_M_MovementLineConfirm	12.0
EnvLoader	EnvLoader	1.0
h2	KeyEvents	4.0
ImportPayment	Env	1.0
RColumn	MLookupFactory	6.0
MMatchPO	X_C_InvoiceLine	13.0
MSchedule	Compiere	1.0
PeriodControlStatus	SvrProcess	7.0
MClick	PO	1.0
X_AD_UserPreference	PO	4.0
X_C_RfQ_Topic	PO	4.0
MBPBankAccount	PO	3.0
MTaxDeclarationLine	X_C_InvoiceLine	6.0
small	KeyEvents	4.0
MTable	X_AD_Table	4.0
MLocationLookup	Lookup	4.0
ImportContact	X_I_Contact	23.0
ImportInvoice	SvrProcess	64.0
WebDoc	a	2.0
MTaxDeclarationLine	PO	6.0
WebUser	MBPartnerLocation	6.0
MPeriod	X_C_AcctSchema	5.0
MInvoiceLine	ResponseVO	1.0
DunningPrint	EMail	5.0
MBankStatementLine	X_C_BankStatement	2.0
EMailTest	X_W_Store	1.0
MReport	MReportLineSet	5.0
MComponentCreate	X_AD_ComponentReg	1.0
ImportPayment	PO	9.0
DunningPrint	SvrProcess	26.0
MComponentReg	MRefList	1.0
VolumeTest	DB	2.0
WebSessionCtx	X_AD_Client	2.0
MCashLine	Ctx	1.0
CalloutInvoice	MTax	2.0
MReportSource	X_PA_ReportSource	18.0
MRfQ	MRfQ	2.0
MInvoiceBatchLine	CLogger	1.0
MWFNode	Env	2.0
MClient	X_AD_Client	4.0
TableCreateColumns	SvrProcess	13.0
MDocAction	CLogger	2.0
MProjectLine	X_C_ProjectIssue	4.0
MRequestAction	X_R_RequestAction	7.0
ImportInvoice	PO	14.0
MPaySelectionCheck	X_C_AllocationLine	4.0
WebUtil	WebUtil	26.0
MCost	X_M_Cost	54.0
X_C_DocTypeCounter	PO	4.0
MediaDirectDeploy	X_CM_MediaDeploy	1.0
ReplicationLocal	MReplicationRun	4.0
MStatus	X_R_RequestType	2.0
X_C_Cash	PO	4.0
PriceListCreate	PriceListCreate	4.0
h2	MouseEvents	4.0
MBPStatus	X_C_BP_Status	4.0
HtmlCode	ConcreteElement	5.0
ImportLocator	X_M_Locator	1.0
MDunningRun	PO	10.0
FileUpload	label	2.0
MReplicationRun	X_AD_Replication_Run	8.0
MTimeExpense	X_M_PriceList	1.0
MWFEventAudit	MWFActivity	1.0
MMovement	X_M_Storage	11.0
MGoalRestriction	PO	1.0
CStageValidate	ProcessInfoParameter	1.0
MAttributeSetInstance	X_M_AttributeInstance	4.0
InventoryCountCreate	DB	1.0
DunningRunCreate	SvrProcess	12.0
MScheduler	X_AD_Note	6.0
BankStatementPayment	MBankStatement	1.0
MCashLine	X_C_BankAccount	1.0
MPayment	X_C_DocTypeCounter	6.0
RModel	RModel	5.0
CalloutBankStatement	CalloutEngine	7.0
ViewCreate	MTable	1.0
X_C_Tax	PO	4.0
MBank	X_C_Bank	7.0
TaxDeclarationCreate	MFactAcct	1.0
MProductLocator	CLogger	3.0
FinStatement	Env	1.0
X_AD_ClientInfo	PO	4.0
ComponentProduct	MProductPrice	2.0
ReplenishReport	MWarehouse	5.0
MAlert	DB	2.0
InvoiceNGL	MGLCategory	1.0
MOrg	X_AD_Org	4.0
MBPartnerLocation	MBPartnerLocation	3.0
GridTable	Env	1.0
MBankStatement	DB	1.0
MOrderLine	MReturnPolicy	2.0
MJournal	X_C_Campaign	2.0
MAcctSchemaElement	X_C_AcctSchema_Element	4.0
WebUser	MBPBankAccount	1.0
MInvoice	ChangeVO	3.0
X_C_PaySchedule	PO	4.0
MProductLocator	Msg	1.0
MPaySchedule	MPaymentTerm	4.0
ChangeLogProcess	MColumn	3.0
MInventory	CLogger	2.0
MigrateData	MigrateData	3.0
MPayment	X_C_Payment	399.0
MCountry	X_C_Country	4.0
WebSessionCtx	PO	2.0
MWFActivity	MAttachment	2.0
MNewsChannel	PO	9.0
MAllocationLine	MAllocationLine	7.0
CalloutInOut	X_M_Warehouse	2.0
OFX1ToXML	CLogger	2.0
X_C_DunningRunLine	PO	4.0
DistributionCreate	ProcessInfoParameter	7.0
MRecurring	X_C_Project	2.0
MCostUpdate	MCostUpdateLine	1.0
MCommissionDetail	X_C_CommissionRun	1.0
MInOutLine	X_C_InvoiceLine	9.0
GwtServer	GWTServerContext	11.0
InventoryValue	SvrProcess	23.0
MBOMProduct	CLogger	6.0
MRfQLineQty	X_C_RfQLineQty	13.0
MInvoiceLine	X_M_InOutLine	28.0
ComponentProduct	MClient	2.0
ASyncWorker	ProcessInfo	2.0
MOrderLine	X_M_PriceList	1.0
RequestUpdate	MRequest	4.0
MDunningRunLine	X_C_Payment	1.0
MRequisition	X_M_Requisition	44.0
X_M_Product_Category	PO	4.0
InvoiceGenerate	MBPartner	4.0
Env	EnvConstants	4.0
InvoicePayScheduleValidate	X_C_InvoicePaySchedule	3.0
ComponentProduct	MBPartner	1.0
EntityTypeRegister	Util	1.0
OFXBankStatementHandler	SAXException	5.0
ProjectIssue	X_M_InOut	11.0
MSetup	X_M_PriceList_Version	1.0
MInvoiceSchedule	X_C_InvoiceSchedule	20.0
X_M_LotCtl	PO	4.0
GridWindow	MSession	1.0
MRegistration	MRegistrationValue	3.0
MOrgInfo	X_AD_OrgInfo	4.0
MOrderLine	MInOutLine	4.0
MMediaServer	FTPClient	12.0
CalloutPayment	CalloutEngine	20.0
CommissionCalc	MCommission	4.0
MInvoiceLine	Ctx	6.0
MRequest	MGroup	1.0
MInOut	MMatchPO	1.0
WebUtil	MimeType	1.0
PriceListCreate	X_M_ProductPrice	3.0
X_CM_ContainerTTable	PO	4.0
CommissionAPInvoice	MInvoice	4.0
MDunning	X_C_Dunning	4.0
X_AD_Replication_Log	PO	4.0
MElementValue	X_C_ElementValue	4.0
MOrderLine	MOrderLine	88.0
MRequest	X_AD_User	9.0
MAllocationLine	X_C_Invoice	9.0
MWFActivity	X_AD_OrgInfo	14.0
MSetup	MSetup	134.0
MCost	DB	11.0
InventoryCountCreate	InventoryCountCreate	1.0
AssetDelivery	X_AD_User	10.0
MOrder	Util	2.0
MInOut	X_M_AttributeSetInstance	6.0
ExpenseSOrder	DB	1.0
MMovementConfirm	MMovement	1.0
ExpenseAPInvoice	DB	1.0
MDunningRunEntry	MDunningRun	3.0
MInvoiceLine	X_AD_Role	1.0
MRfQResponseLineQty	PO	7.0
MBPBankAccount	X_C_BPartner	3.0
small	MouseEvents	4.0
RequestUpdate	Util	1.0
X_AD_CtxArea	PO	4.0
WebSessionCtx	Env	1.0
MDistributionList	MDistributionListLine	1.0
X_AD_TreeNodeCMM	PO	4.0
MGoal	X_PA_Goal	39.0
MAllocationHdr	X_C_Invoice	1.0
MPayment	Obscure	1.0
GridTab	GridField	25.0
MCost	PO	33.0
ExpenseAPInvoice	MInvoiceLine	5.0
SessionEnd	MSession	3.0
MCostQueue	X_M_CostElement	2.0
MAttributeSet	MAttributeSet	1.0
MPayment	X_C_DocType	9.0
DataMigrationPreview	CompiereUserException	2.0
MInventoryLine	CLogger	6.0
MRequisition	MOrderLine	1.0
CopyFromInvoice	SvrProcess	6.0
MInvoice	MCashLine	2.0
InvoiceCreateInOut	SvrProcess	6.0
MInOutConfirm	X_M_InOutLine	24.0
MTimeExpenseLine	X_S_ResourceAssignment	3.0
MRequest	MRequestCategory	1.0
MCurrency	X_C_Currency	4.0
ReplenishReport	CompiereSystemException	2.0
AcctSchemaCopyAcct	AcctSchemaCopyAcct	2.0
MAchievement	CLogger	2.0
LoadBankStatement	Ctx	4.0
StorageCleanup	MMovement	2.0
InvoiceNGL	SvrProcess	25.0
CostCreate	CompiereUserException	2.0
MRfQResponse	MRfQResponse	4.0
FactAcctReset	FactAcctReset	3.0
MInOut	MInvoiceLine	1.0
TranslationMgr	Document	5.0
InOutGenerate	MWarehouse	1.0
LeadProject	CompiereSystemException	1.0
X_R_Group	PO	4.0
MRequestAction	PO	7.0
MInOut	X_M_InOutLineMA	9.0
MRecurring	X_C_Invoice	2.0
ChangeLogProcess	MChangeLog	6.0
MAttributeInstance	MAttributeInstance	1.0
MInventory	NamePair	4.0
X_C_AllocationLine	PO	4.0
CalloutInvoice	DB	1.0
MCostQueue	X_C_AcctSchema	6.0
MLdapProcessorLog	X_AD_LdapProcessor	1.0
MAlert	PO	4.0
WebUser	MBPartner	9.0
ExpenseAPInvoice	X_C_InvoiceLine	7.0
GwtServer	MUserQuery	1.0
TranslationHandler	CLogMgt	1.0
LeadBPartner	MLead	1.0
MStatusCategory	MStatus	1.0
MPriceListVersion	MProductPrice	1.0
LeadRequest	CompiereUserException	2.0
CacheHandler	CLogger	2.0
MAsset	CLogger	2.0
MInvoiceBatch	PO	4.0
tr	MultiPartElement	4.0
PackageCreate	ProcessInfoParameter	3.0
RfQCreate	MRfQTopic	1.0
MCashLine	ChangeVO	1.0
MDunningRunEntry	X_AD_User	3.0
MPaySchedule	MPaySchedule	1.0
X_A_Asset_Group	PO	4.0
MWebProject	X_AD_Tree	4.0
MInOut	X_C_DocType	9.0
MMeasure	Msg	5.0
ScheduleUtil	Language	10.0
MProductPO	CLogger	2.0
hr	MouseEvents	4.0
br	Printable	4.0
GridField	CLogMgt	3.0
GridWindow	MColor	2.0
TabCopy	MTab	2.0
TransactionXRef	ProcessInfoParameter	4.0
PeriodStatus	X_C_Period	1.0
LandedCostDistribute	PO	1.0
GwtServer	X_AD_Session	4.0
MJournalBatch	X_C_DocType	2.0
ReplicationLocal	CCachedRowSet	1.0
MAttributeUse	X_M_AttributeUse	5.0
MPayment	X_C_PaymentProcessor	8.0
MDistributionRunLine	X_M_DistributionRunLine	10.0
WebEnv	WebEnv	5.0
MCashBook	X_C_CashBook	6.0
MMeasureCalc	MTable	1.0
X_PA_ReportColumn	PO	4.0
MReturnPolicy	MReturnPolicy	2.0
X_C_SalesRegion	PO	4.0
MBPartner	X_C_BPartner_Location	5.0
RfQCreate	MRfQ	1.0
MComponentRegUpdate	DB	1.0
OrderPOCreate	ProcessInfoParameter	7.0
ResultTable	MSort	2.0
PackageCreate	PO	2.0
MInOutLine	X_C_Order	1.0
MTimeExpense	MPeriod	1.0
WebUtil	PO	1.0
ImportInventory	DB	17.0
WebProjectDeploy	CTreeNode	2.0
MMovement	MMovementLine	7.0
DataMigrationCreate	ProcessInfoParameter	3.0
X_AD_WF_Block	PO	4.0
MInvoice	MInvoice	80.0
MAsset	X_M_AttributeSetInstance	3.0
ReplenishReport	MClient	1.0
CommissionCalc	PO	7.0
X_AD_AlertRule	PO	4.0
ImportBPartner	MUser	4.0
MWFActivity	CConnection	2.0
BPartnerValidate	SvrProcess	22.0
DistributionRun	DistributionRun	7.0
AcctSchemaCopyAcct	MAcctSchemaGL	3.0
ExpenseSOrder	MTimeExpenseLine	2.0
CopyFromOrder	MOrder	2.0
MOrderTax	CLogger	2.0
PP_Optimal	MPayment	2.0
OrderBatchProcess	PO	1.0
BPartnerValidate	CompiereUserException	2.0
MPriceListVersion	MDiscountSchema	1.0
MMovementLineConfirm	X_M_MovementLine	5.0
InvoiceGenerate	MLocation	1.0
MSLACriteria	MSLAGoal	1.0
MCStage	PO	39.0
BPartnerOrgUnLink	MBPartner	2.0
MInOut	Msg	6.0
VolumeTest	MPriceList	4.0
MProductDownload	MProductDownload	2.0
MChangeLog	X_AD_ChangeLog	4.0
MProduct	MAccount	1.0
MChat	X_CM_Chat	13.0
ImportInvoice	DB	46.0
MRfQResponse	X_C_RfQResponse	45.0
CalloutMovement	GridTab	2.0
MSLACriteria	CompiereSystemException	2.0
OrderPOCreate	PO	5.0
ExpenseSOrder	X_C_BPartner	2.0
MOrder	MBOMProduct	2.0
MMatchInv	DB	6.0
MPriceList	PO	5.0
RfQCreatePO	SvrProcess	16.0
X_C_ProjectType	PO	4.0
MUOM	Ctx	1.0
MInvoiceSchedule	TimeUtil	1.0
MUserMail	EMail	11.0
ExpenseAPInvoice	X_C_BPartner	2.0
MSLACriteria	MSLACriteria	1.0
Tax	MTax	2.0
MProjectIssue	MProject	3.0
DistributionRun	SvrProcess	28.0
MBankStatementMatcher	MBankStatementMatcher	2.0
ImportPayment	DB	31.0
MProjectLine	CThreadUtil	1.0
MWindow	X_AD_Window	4.0
FinBalance	DB	2.0
OFXBankStatementHandler	MBankStatementLoader	5.0
MPOSKeyLayout	X_C_POSKeyLayout	5.0
CContext	Ctx	4.0
MDistribution	DB	2.0
MBPBankAccount	DB	2.0
MPaymentBatch	X_C_PaymentBatch	8.0
MInvoicePaySchedule	ResponseVO	1.0
MInOutLineMA	X_M_InOutLine	2.0
Tax	PO	3.0
MProjectTask	X_C_ProjectTask	16.0
NaturalAccountMap	MElementValue	1.0
BankStatementPayment	CompiereSystemException	3.0
BPartnerOrgLink	CompiereUserException	2.0
MPaymentTerm	MPaymentTerm	9.0
InvoiceBatchProcess	MInvoiceLine	3.0
MClick	DB	2.0
DistributionVerify	SvrProcess	9.0
hr	KeyEvents	4.0
ImportRequest	SvrProcess	82.0
CacheClearServer	MTemplate	1.0
MInvoice	MAllocationHdr	3.0
InOutGenerate	X_C_Order	15.0
MWFActivity	MWFResponsible	9.0
MRfQResponseLine	X_C_RfQLineQty	1.0
MAsset	MAssetDelivery	3.0
MBOMAlternative	X_M_BOMAlternative	4.0
FactAcctReset	ProcessInfoParameter	4.0
MDunningRunLine	MInvoice	3.0
RequestUpdate	X_R_Request	7.0
ImpFormatRow	CLogger	2.0
MMovement	DocAction	4.0
WebInfo	WebUser	14.0
MMeasure	MRole	6.0
OrderBatchProcess	ProcessInfoParameter	8.0
X_CM_CStageTTable	PO	4.0
MPeriodControl	X_C_Period	1.0
MInvoiceBatchLine	Msg	1.0
InvoiceCreateInOut	MInOutLine	6.0
AcctDistribution	AcctDistribution	3.0
MCashLine	X_C_CashLine	87.0
RoleAccessUpdate	ProcessInfoParameter	3.0
X_I_BPartner	PO	4.0
X_CM_ChatType	PO	4.0
ImportProduct	X_M_Product	2.0
MRequisitionLine	Ctx	4.0
GwtServer	Ctx	15.0
X_C_PaymentBatch	PO	4.0
MContainer	MWebProject	3.0
MDunningLevel	CLogger	2.0
RfQCreateSO	ProcessInfoParameter	2.0
RequestReOpen	CompiereUserException	1.0
X_C_AllocationHdr	PO	4.0
MWorkflow	MWorkflowAccess	1.0
ComponentProduct	MProductDownload	2.0
X_R_Source	PO	4.0
ExpenseSOrder	X_C_OrderLine	10.0
MRfQTopicSubscriber	X_C_RfQ_TopicSubscriber	5.0
MProductCosting	MProductCosting	2.0
InvoicePrint	MUser	1.0
MRequisitionLine	Trx	1.0
MInOutLineConfirm	Msg	1.0
GridTable	MTable	5.0
X_AD_PrintColor	PO	4.0
X_AD_Workflow_Access	PO	4.0
PriceListCreate	X_M_PriceList_Version	1.0
ColumnSync	NamePair	1.0
MTreeNodeBP	X_AD_TreeNodeBP	4.0
GridTable	MSort	5.0
MRefList	X_AD_Ref_List	4.0
CStageValidate	SvrProcess	7.0
InOutCreateConfirm	PO	1.0
FinStatement	DB	7.0
MWorkflowProcessorLog	PO	3.0
PaySelectionCreateCheck	CompiereUserException	1.0
FinBalance	X_Fact_Accumulation	6.0
WebInfo	MRequest	2.0
WebProjectDeploy	X_CM_WebProject	1.0
MSetup	CompiereSystemException	3.0
MWFActivity	X_AD_WF_Process	7.0
TableCreateSub	MTable	2.0
CalloutInvoiceBatch	GridField	1.0
ViewCreate	Env	1.0
MReportLine	MAcctSchemaElement	1.0
MScheduler	CompiereProcessor	4.0
ProductUOMConvert	CompiereUserException	3.0
InvoicePrint	PrintInfo	2.0
MInventoryLine	PO	22.0
X_PA_ReportLineSet	PO	4.0
MCostDetail	X_M_CostElement	1.0
InvoiceGenerate	X_M_InOutLine	12.0
ProjectGenOrder	MOrderLine	7.0
MProjectType	Query	4.0
X_W_Click	PO	4.0
MContainer	MCStage	2.0
DistributionRun	X_T_DistributionRunDetail	22.0
BPPaymentAllocCleanup	SvrProcess	7.0
GridTab	DataStatusListener	5.0
ProductCost	MAccount	2.0
RfQCreatePO	MOrder	8.0
MChat	MChat	3.0
ImportBankStatement	MBankAccount	2.0
MGoal	Msg	3.0
MPackageLine	X_M_Package	1.0
WindowCopy	SvrProcess	9.0
X_M_MatchInv	PO	4.0
CalloutInvoice	MProductPricing	23.0
TableCreateColumns	DB	1.0
MReport	MReportColumnSet	5.0
MPrintFormatItem	X_AD_PrintFormatItem	4.0
button	Printable	4.0
MDiscountSchema	TimeUtil	1.0
ProjectGenOrder	X_C_Project	6.0
MOrderLine	X_M_AttributeSet	1.0
MDistribution	MDistribution	4.0
DistributionVerify	PO	1.0
MOrder	X_AD_Client	1.0
MWorkflowProcessor	MWorkflowProcessorLog	1.0
X_AD_Schedule	PO	4.0
MTemplate	DB	3.0
MTableIndex	X_AD_TableIndex	18.0
GwtServer	UITabVOFactory	2.0
GWTServerContext	GWTServerContext	1.0
CalloutInvoice	Ctx	28.0
TabCreateFields	MColumn	1.0
TemplateValidate	X_CM_Template	1.0
X_C_CashLine	PO	4.0
ReplenishReport	X_C_Order	7.0
MStatusCategory	MStatusCategory	4.0
MInventoryLine	X_M_InventoryLineMA	3.0
PriceListCreate	ProcessInfoParameter	2.0
MJournal	X_C_SubAcct	2.0
WFProcessManage	X_AD_User	3.0
CalloutBankStatement	X_C_BankAccount	1.0
InvoiceCreateInOut	MInOut	1.0
ProductCost	MUOMConversion	1.0
ViewImportFromDB	CompiereSystemException	3.0
WebUtil	a	2.0
DataMigrationCreate	PO	1.0
DeliveryAccuracy	SLACriteria	4.0
MWFProcess	ProcessInfo	3.0
X_C_ProjectPhase	PO	4.0
MSetup	MRoleOrgAccess	3.0
MYear	MYear	2.0
ReplenishReport	ProcessInfoParameter	5.0
MInOut	MInOutLineMA	4.0
CommissionCalc	ProcessInfoParameter	2.0
WebLogin	WebUtil	32.0
GridWindow	WebDoc	4.0
MRequestType	MStatusCategory	2.0
CalloutOrder	CLogger	3.0
MNewsChannel	DB	1.0
GwtTest	UIWindow	1.0
FinReport	MReportLineSet	1.0
MLead	Compiere	1.0
X_AD_Session	PO	4.0
FileUtil	Util	1.0
RequestInvoice	X_R_RequestType	1.0
MCommissionAmt	MCommissionRun	3.0
RfQCreatePO	ProcessInfoParameter	2.0
MPackageLine	X_M_PackageLine	8.0
X_AD_WorkflowProcessor	PO	4.0
ImportContact	ImportContact	7.0
BankStatementMatcher	BankStatementMatcherInterface	2.0
MStorage	MInOutLine	1.0
X_CM_Container	PO	4.0
b	Printable	4.0
SLAMeasureProcess	X_PA_SLA_Goal	5.0
X_AD_Element	PO	4.0
MInOutConfirm	MInOutLine	8.0
ImportGLJournal	MJournalLine	5.0
BankStatementPayment	MPayment	16.0
MBPartner	MUser	1.0
MIndexStop	MIndexStop	1.0
MReturnPolicy	X_M_ReturnPolicy	8.0
GridTable	NamePair	3.0
X_AD_Image	PO	4.0
MAd	X_CM_Ad	14.0
MClickCount	X_W_Advertisement	2.0
InvoiceNGL	X_AD_Org	1.0
ProjectIssue	MProjectIssue	12.0
WebUtil	MAttachmentEntry	6.0
MProjectTypePhase	MProjectTypeTask	1.0
LoadBankStatement	MBankStatementLoader	9.0
MMovement	PO	64.0
WebUser	WebUser	39.0
MLotCtl	PO	2.0
MRfQTopicSubscriber	MProductCategory	1.0
X_I_Product	PO	4.0
ChangeVO	ResponseVO	4.0
MAsset	DB	4.0
InOutCreateConfirm	ProcessInfoParameter	2.0
MRequisition	X_M_PriceList	2.0
CalloutInvoiceBatch	MInvoiceBatchLine	1.0
WebEnv	MClient	1.0
FinReport	FinBalance	1.0
ColumnSync	MTable	1.0
X_M_ChangeRequest	PO	4.0
MSLACriteria	X_PA_SLA_Criteria	7.0
MInvoiceTax	MInvoiceTax	6.0
CostUpdate	X_M_CostUpdate	2.0
MProjectType	X_C_ProjectType	8.0
WebUtil	WebEnv	3.0
CalloutTemplate	GridTab	2.0
WorkflowValidate	X_AD_Workflow	1.0
MDocType	X_C_DocType	4.0
MInvoice	MInOutLine	4.0
MPaymentProcessor	X_C_PaymentProcessor	27.0
TreeMaintenance	DB	2.0
MProduct	PO	52.0
UITab	UITabVO	4.0
MDocActionRule	Util	2.0
MWithholding	X_C_Withholding	4.0
X_AD_Client	PO	4.0
MDunningLevel	MDunningLevel	3.0
ProductCost	PO	2.0
MInOut	X_C_Invoice	24.0
ColumnSync	DB	5.0
X_I_BankStatement	PO	4.0
ImportContact	MLead	3.0
X_AD_Color	PO	4.0
MClickCount	MClickCount	4.0
MOrderTax	PO	9.0
MPayment	PaymentProcessor	1.0
MComponentRegUpdate	CLogger	2.0
MDunningRunLine	MPayment	3.0
MInOutConfirm	MInOut	5.0
EntityTypeRegister	MultipartRequestEntity	1.0
GridTab	GridFieldVO	4.0
MInventoryLine	X_M_Storage	7.0
InvoiceWriteOff	SvrProcess	17.0
FastByteArrayOutputStream	FastByteArrayOutputStream	3.0
ImportInventory	X_I_Inventory	20.0
ReplicationLocal	DB	4.0
ProductCategoryAcctCopy	SvrProcess	6.0
MTaxDeclarationAcct	X_C_TaxDeclarationAcct	7.0
ValidateOrg	MOrg	3.0
ComponentProduct	MComponentReg	3.0
MInventoryLine	DB	1.0
MColor	MColor	6.0
MOrder	DB	13.0
MediaDirectDeploy	ProcessInfoParameter	1.0
CalloutPayment	Ctx	12.0
GridWorkbench	Query	1.0
MProductPricing	UserPricingVO	7.0
MAdvertisement	DB	1.0
MCStage	X_CM_CStage_Element	3.0
PeriodControlStatus	PO	1.0
X_M_AttributeValue	PO	4.0
MMovementConfirm	X_M_Inventory	10.0
MInvoice	MDocTypeCounter	2.0
GridTable	DataStatusEvent	4.0
MDiscountSchema	DB	2.0
MediaDirectDeploy	PO	2.0
MImage	MImage	2.0
MSLAGoal	PO	3.0
MInOutLine	MProductLocator	2.0
MMovementLineMA	MMovementLineMA	1.0
X_AD_LdapProcessorLog	PO	4.0
PeriodControlStatus	ProcessInfoParameter	1.0
InfoWindowValidate	SvrProcess	5.0
MAttribute	X_M_Attribute	19.0
ImportInOutConfirm	X_M_InOutLineConfirm	5.0
DataMigrationCreate	SvrProcess	6.0
ComponentProduct	X_AD_ComponentReg	19.0
DistributionRun	MDocType	3.0
MWorkflowProcessor	X_AD_WorkflowProcessor	7.0
MInOut	MPeriod	2.0
MOrderTax	DB	2.0
X_AD_AlertProcessorLog	PO	4.0
MMatchInv	X_C_InvoiceLine	4.0
CalloutTemplate	CalloutEngine	4.0
MMovementConfirm	MInventoryLine	2.0
MRequestCategory	MRequestCategory	1.0
X_PA_Goal	PO	4.0
MOrderLine	X_M_InOutLine	3.0
MComponentReg	PO	2.0
